SCORE_DATE,COMPANY_ID,SCORE,SCORE_TYPE
2021-02-03 23:28:51,1ITEXP09PU22,5,X
2017-11-06 23:28:51,1ITEXP09PU22,0,Y
2023-07-08 23:28:51,1ITEXP09PU22,4,Y
2017-09-19 23:28:51,1ITEXP09PU22,4,Y
2024-07-27 23:28:51,1ITEXP09PU22,3,Y
2016-12-02 23:28:51,1ITEXP09PU22,5,X
2016-03-15 23:28:51,1ITEXP09PU22,4,X
2019-07-17 23:28:51,1ITEXP09PU22,5,X
2020-10-04 23:28:51,1ITEXP09PU22,1,X
2023-05-09 23:28:51,1ITEXP09PU22,2,X
2020-07-01 23:28:51,1ITEXP09PU22,1,Y
2020-02-02 23:28:51,1ITEXP09PU22,1,Y
2018-11-25 23:28:51,T9VW355XPNDP,2,X
2018-12-09 23:28:51,T9VW355XPNDP,2,Y
2020-05-05 23:28:51,T9VW355XPNDP,3,Y
2023-02-12 23:28:51,T9VW355XPNDP,2,X
2017-07-02 23:28:51,T9VW355XPNDP,3,Y
2018-03-05 23:28:51,T9VW355XPNDP,1,Y
2018-07-26 23:28:51,T9VW355XPNDP,2,Y
2021-09-24 23:28:51,T9VW355XPNDP,4,X
2018-03-07 23:28:51,T9VW355XPNDP,2,X
2023-07-28 23:28:51,T9VW355XPNDP,1,X
2015-08-01 23:28:51,T9VW355XPNDP,0,X
2018-07-11 23:28:51,T9VW355XPNDP,0,X
2023-10-13 23:28:51,T9VW355XPNDP,0,Y
2019-07-12 23:28:51,T9VW355XPNDP,3,X
2020-05-02 23:28:51,T9VW355XPNDP,5,Y
2020-10-05 23:28:51,T9VW355XPNDP,5,Y
2024-02-07 23:28:51,T9VW355XPNDP,0,Y
2021-11-02 23:28:51,T9VW355XPNDP,4,Y
2021-05-20 23:28:51,T9VW355XPNDP,0,X
2023-12-06 23:28:51,T9VW355XPNDP,4,X
2019-02-22 23:28:51,T9VW355XPNDP,0,Y
2017-01-10 23:28:51,T9VW355XPNDP,5,Y
2019-11-14 23:28:51,T9VW355XPNDP,0,X
2021-02-24 23:28:51,T9VW355XPNDP,0,Y
2024-02-09 23:28:51,T9VW355XPNDP,5,X
2020-03-16 23:28:51,T9VW355XPNDP,4,X
2017-08-21 23:28:51,T9VW355XPNDP,1,X
2023-05-11 23:28:51,T9VW355XPNDP,2,X
2024-01-11 23:28:51,T9VW355XPNDP,1,Y
2021-05-29 23:28:51,T9VW355XPNDP,5,Y
2021-04-04 23:28:51,T9VW355XPNDP,2,X
2016-01-20 23:28:51,T9VW355XPNDP,4,X
2019-07-08 23:28:51,T9VW355XPNDP,2,Y
2022-06-27 23:28:51,T9VW355XPNDP,5,X
2019-03-27 23:28:51,T9VW355XPNDP,2,Y
2017-03-04 23:28:51,T9VW355XPNDP,4,Y
2017-01-16 23:28:51,T9VW355XPNDP,3,X
2017-09-13 23:28:51,T9VW355XPNDP,0,Y
2020-06-25 23:28:51,QROPSH306JSM,5,Y
2021-04-09 23:28:51,QROPSH306JSM,4,Y
2022-03-22 23:28:51,QROPSH306JSM,5,Y
2022-11-02 23:28:51,QROPSH306JSM,4,X
2021-01-06 23:28:51,QROPSH306JSM,5,X
2021-08-22 23:28:51,QROPSH306JSM,3,Y
2015-03-18 23:28:51,QROPSH306JSM,2,X
2024-03-12 23:28:51,QROPSH306JSM,2,Y
2021-01-09 23:28:51,QROPSH306JSM,0,X
2023-11-13 23:28:51,QROPSH306JSM,1,Y
2018-11-18 23:28:51,QROPSH306JSM,2,Y
2016-10-18 23:28:51,QROPSH306JSM,1,Y
2023-08-17 23:28:51,QROPSH306JSM,4,Y
2016-04-01 23:28:51,QROPSH306JSM,0,X
2019-12-01 23:28:51,QROPSH306JSM,0,X
2024-07-16 23:28:51,QROPSH306JSM,4,X
2021-08-21 23:28:51,QROPSH306JSM,2,Y
2019-01-19 23:28:51,QROPSH306JSM,0,X
2023-11-02 23:28:51,QROPSH306JSM,2,Y
2018-06-25 23:28:51,QROPSH306JSM,1,X
2019-07-22 23:28:51,QROPSH306JSM,3,X
2021-03-25 23:28:51,QROPSH306JSM,5,Y
2016-12-22 23:28:51,QROPSH306JSM,3,X
2022-09-01 23:28:51,QROPSH306JSM,1,Y
2017-09-16 23:28:51,QROPSH306JSM,1,X
2016-07-03 23:28:51,QROPSH306JSM,1,Y
2015-04-27 23:28:51,QROPSH306JSM,1,X
2016-06-12 23:28:51,QROPSH306JSM,1,Y
2017-05-24 23:28:51,QROPSH306JSM,1,Y
2020-03-10 23:28:51,QROPSH306JSM,2,X
2020-09-20 23:28:51,QROPSH306JSM,3,Y
2024-01-07 23:28:51,QROPSH306JSM,1,Y
2021-04-03 23:28:51,QROPSH306JSM,2,Y
2017-08-11 23:28:51,QROPSH306JSM,0,X
2015-05-16 23:28:51,QROPSH306JSM,4,X
2015-10-28 23:28:51,QROPSH306JSM,1,X
2017-01-24 23:28:51,QROPSH306JSM,0,Y
2022-03-02 23:28:51,QROPSH306JSM,2,Y
2020-07-06 23:28:51,QROPSH306JSM,4,Y
2017-12-21 23:28:51,QROPSH306JSM,0,X
2022-04-28 23:28:51,QROPSH306JSM,1,Y
2019-10-07 23:28:51,QROPSH306JSM,5,Y
2016-06-12 23:28:51,QROPSH306JSM,2,X
2023-11-14 23:28:51,QROPSH306JSM,5,X
2016-12-21 23:28:51,QROPSH306JSM,5,X
2017-07-22 23:28:51,QROPSH306JSM,5,Y
2016-10-14 23:28:51,QROPSH306JSM,1,X
2022-12-06 23:28:51,QROPSH306JSM,3,Y
2019-03-31 23:28:51,QROPSH306JSM,0,X
2019-07-05 23:28:51,QROPSH306JSM,3,Y
2015-08-30 23:28:51,QROPSH306JSM,5,Y
2019-03-05 23:28:51,QROPSH306JSM,5,X
2020-10-26 23:28:51,QROPSH306JSM,1,X
2019-05-09 23:28:51,QROPSH306JSM,4,Y
2024-06-22 23:28:51,QROPSH306JSM,5,Y
2025-01-14 23:28:51,QROPSH306JSM,0,X
2015-04-05 23:28:51,QROPSH306JSM,2,X
2024-10-26 23:28:51,QROPSH306JSM,2,Y
2017-12-24 23:28:51,QROPSH306JSM,2,Y
2022-06-18 23:28:51,QROPSH306JSM,4,X
2021-06-12 23:28:51,QROPSH306JSM,1,X
2017-08-03 23:28:51,QROPSH306JSM,0,Y
2025-01-18 23:28:51,QROPSH306JSM,1,X
2021-08-11 23:28:51,QROPSH306JSM,3,Y
2017-08-14 23:28:51,QROPSH306JSM,0,Y
2015-08-02 23:28:51,QROPSH306JSM,4,Y
2021-02-23 23:28:51,QROPSH306JSM,4,Y
2022-11-07 23:28:51,QROPSH306JSM,2,X
2021-04-02 23:28:51,QROPSH306JSM,2,X
2019-11-20 23:28:51,QROPSH306JSM,3,X
2024-02-26 23:28:51,QROPSH306JSM,2,Y
2017-01-26 23:28:51,QROPSH306JSM,1,Y
2015-08-29 23:28:51,QROPSH306JSM,5,Y
2021-01-06 23:28:51,QROPSH306JSM,1,X
2015-06-04 23:28:51,QROPSH306JSM,2,X
2019-08-08 23:28:51,QROPSH306JSM,3,Y
2023-08-17 23:28:51,QROPSH306JSM,4,X
2021-10-16 23:28:51,QROPSH306JSM,2,X
2024-06-13 23:28:51,QROPSH306JSM,5,X
2018-10-08 23:28:51,2JXHF5Z0B81R,2,Y
2019-09-15 23:28:51,2JXHF5Z0B81R,5,X
2020-06-23 23:28:51,2JXHF5Z0B81R,5,Y
2023-01-28 23:28:51,2JXHF5Z0B81R,4,X
2024-03-20 23:28:51,2JXHF5Z0B81R,4,X
2021-08-28 23:28:51,2JXHF5Z0B81R,2,Y
2024-01-31 23:28:51,2JXHF5Z0B81R,2,X
2018-09-01 23:28:51,2JXHF5Z0B81R,3,X
2024-01-10 23:28:51,2JXHF5Z0B81R,5,X
2016-05-24 23:28:51,2JXHF5Z0B81R,2,X
2016-12-13 23:28:51,2JXHF5Z0B81R,4,Y
2022-11-11 23:28:51,2JXHF5Z0B81R,4,Y
2017-06-17 23:28:51,2JXHF5Z0B81R,4,Y
2021-12-28 23:28:51,2JXHF5Z0B81R,2,Y
2023-02-20 23:28:51,2JXHF5Z0B81R,0,X
2022-08-10 23:28:51,2JXHF5Z0B81R,4,X
2016-04-06 23:28:51,2JXHF5Z0B81R,1,X
2015-11-26 23:28:51,2JXHF5Z0B81R,2,X
2019-03-31 23:28:51,2JXHF5Z0B81R,0,Y
2015-11-06 23:28:51,2JXHF5Z0B81R,1,X
2023-12-08 23:28:51,2JXHF5Z0B81R,4,X
2023-02-28 23:28:51,2JXHF5Z0B81R,1,X
2015-08-26 23:28:51,2JXHF5Z0B81R,0,Y
2019-04-06 23:28:51,2JXHF5Z0B81R,5,X
2015-09-05 23:28:51,2JXHF5Z0B81R,3,Y
2024-09-27 23:28:51,2JXHF5Z0B81R,0,Y
2023-10-03 23:28:51,2JXHF5Z0B81R,3,Y
2019-07-29 23:28:51,2JXHF5Z0B81R,0,X
2018-12-10 23:28:51,2JXHF5Z0B81R,2,Y
2021-08-19 23:28:51,2JXHF5Z0B81R,5,Y
2024-06-11 23:28:51,2JXHF5Z0B81R,2,Y
2017-02-24 23:28:51,2JXHF5Z0B81R,5,X
2021-02-19 23:28:51,2JXHF5Z0B81R,1,X
2020-05-04 23:28:51,2JXHF5Z0B81R,5,Y
2016-10-09 23:28:51,2JXHF5Z0B81R,4,Y
2016-02-22 23:28:51,2JXHF5Z0B81R,1,Y
2015-04-04 23:28:51,2JXHF5Z0B81R,1,X
2021-04-25 23:28:51,2JXHF5Z0B81R,0,Y
2017-08-13 23:28:51,2JXHF5Z0B81R,5,Y
2020-06-29 23:28:51,2JXHF5Z0B81R,4,X
2020-08-01 23:28:51,2JXHF5Z0B81R,3,X
2021-01-11 23:28:51,2JXHF5Z0B81R,0,Y
2023-04-05 23:28:51,2JXHF5Z0B81R,3,Y
2022-12-23 23:28:51,2JXHF5Z0B81R,2,X
2022-12-30 23:28:51,2JXHF5Z0B81R,0,Y
2020-01-29 23:28:51,2JXHF5Z0B81R,0,X
2016-10-09 23:28:51,2JXHF5Z0B81R,5,X
2018-03-01 23:28:51,2JXHF5Z0B81R,4,X
2015-06-09 23:28:51,2JXHF5Z0B81R,3,X
2020-07-15 23:28:51,2JXHF5Z0B81R,5,Y
2018-05-08 23:28:51,2JXHF5Z0B81R,2,X
2021-11-10 23:28:51,2JXHF5Z0B81R,0,Y
2020-03-11 23:28:51,2JXHF5Z0B81R,1,Y
2017-03-11 23:28:51,2JXHF5Z0B81R,5,X
2015-09-30 23:28:51,2JXHF5Z0B81R,3,Y
2016-03-12 23:28:51,2JXHF5Z0B81R,4,X
2024-09-22 23:28:51,2JXHF5Z0B81R,0,Y
2023-10-25 23:28:51,2JXHF5Z0B81R,2,Y
2024-05-28 23:28:51,2JXHF5Z0B81R,1,X
2019-06-28 23:28:51,2JXHF5Z0B81R,1,Y
2015-10-28 23:28:51,2JXHF5Z0B81R,3,Y
2015-08-23 23:28:51,2JXHF5Z0B81R,5,Y
2024-09-18 23:28:51,2JXHF5Z0B81R,1,X
2024-02-05 23:28:51,2JXHF5Z0B81R,5,Y
2016-10-21 23:28:51,2JXHF5Z0B81R,1,Y
2019-11-16 23:28:51,2JXHF5Z0B81R,0,Y
2020-04-15 23:28:51,2JXHF5Z0B81R,5,X
2022-01-05 23:28:51,2JXHF5Z0B81R,5,Y
2015-07-27 23:28:51,2JXHF5Z0B81R,4,X
2023-11-15 23:28:51,2JXHF5Z0B81R,5,X
2015-12-26 23:28:51,2JXHF5Z0B81R,4,X
2020-03-04 23:28:51,2JXHF5Z0B81R,0,Y
2023-05-08 23:28:51,59Y2EML60FPX,1,X
2020-12-03 23:28:51,59Y2EML60FPX,2,X
2016-01-09 23:28:51,59Y2EML60FPX,2,X
2018-06-07 23:28:51,59Y2EML60FPX,2,Y
2022-12-26 23:28:51,59Y2EML60FPX,5,Y
2017-12-24 23:28:51,59Y2EML60FPX,0,Y
2021-10-19 23:28:51,59Y2EML60FPX,0,Y
2021-07-27 23:28:51,59Y2EML60FPX,0,X
2021-07-24 23:28:51,59Y2EML60FPX,1,X
2017-07-01 23:28:51,59Y2EML60FPX,2,Y
2018-04-30 23:28:51,59Y2EML60FPX,4,X
2023-02-03 23:28:51,59Y2EML60FPX,1,X
2021-02-21 23:28:51,59Y2EML60FPX,4,Y
2019-05-17 23:28:51,59Y2EML60FPX,4,X
2015-05-14 23:28:51,59Y2EML60FPX,5,X
2020-10-15 23:28:51,59Y2EML60FPX,0,X
2022-05-31 23:28:51,59Y2EML60FPX,0,X
2024-09-16 23:28:51,59Y2EML60FPX,5,X
2021-12-04 23:28:51,59Y2EML60FPX,5,Y
2020-08-03 23:28:51,59Y2EML60FPX,4,Y
2020-03-12 23:28:51,59Y2EML60FPX,3,Y
2023-09-13 23:28:51,59Y2EML60FPX,3,Y
2015-11-18 23:28:51,59Y2EML60FPX,3,X
2022-10-13 23:28:51,59Y2EML60FPX,1,Y
2017-08-06 23:28:51,59Y2EML60FPX,3,Y
2016-04-10 23:28:51,59Y2EML60FPX,1,X
2020-02-23 23:28:51,59Y2EML60FPX,2,X
2023-12-30 23:28:51,59Y2EML60FPX,5,X
2020-05-25 23:28:51,59Y2EML60FPX,3,Y
2021-01-24 23:28:51,ZSWNUQEYOCHR,0,Y
2015-02-02 23:28:51,ZSWNUQEYOCHR,2,Y
2022-12-21 23:28:51,ZSWNUQEYOCHR,0,X
2018-10-22 23:28:51,ZSWNUQEYOCHR,2,Y
2018-09-05 23:28:51,ZSWNUQEYOCHR,5,X
2015-04-18 23:28:51,ZSWNUQEYOCHR,1,X
2016-09-30 23:28:51,ZSWNUQEYOCHR,0,Y
2016-04-25 23:28:51,ZSWNUQEYOCHR,3,X
2023-10-18 23:28:51,ZSWNUQEYOCHR,2,Y
2015-12-16 23:28:51,ZSWNUQEYOCHR,5,X
2024-07-06 23:28:51,ZSWNUQEYOCHR,4,X
2019-01-31 23:28:51,ZSWNUQEYOCHR,0,Y
2016-12-03 23:28:51,ZSWNUQEYOCHR,2,Y
2024-03-12 23:28:51,ZSWNUQEYOCHR,4,X
2022-01-24 23:28:51,ZSWNUQEYOCHR,4,X
2024-08-23 23:28:51,ZSWNUQEYOCHR,0,X
2020-07-21 23:28:51,ZSWNUQEYOCHR,3,X
2018-01-07 23:28:51,ZSWNUQEYOCHR,0,X
2015-12-10 23:28:51,ZSWNUQEYOCHR,5,Y
2018-06-15 23:28:51,ZSWNUQEYOCHR,1,Y
2020-08-18 23:28:51,ZSWNUQEYOCHR,1,X
2016-06-28 23:28:51,ZSWNUQEYOCHR,1,X
2024-08-30 23:28:51,ZSWNUQEYOCHR,4,Y
2020-08-19 23:28:51,ZSWNUQEYOCHR,4,Y
2015-06-09 23:28:51,ZSWNUQEYOCHR,3,Y
2022-06-17 23:28:51,ZSWNUQEYOCHR,4,X
2018-10-25 23:28:51,ZSWNUQEYOCHR,0,Y
2016-01-11 23:28:51,ZSWNUQEYOCHR,4,X
2021-10-15 23:28:51,ZSWNUQEYOCHR,3,X
2017-03-02 23:28:51,ZSWNUQEYOCHR,4,Y
2019-04-24 23:28:51,ZSWNUQEYOCHR,2,X
2021-05-25 23:28:51,ZSWNUQEYOCHR,4,X
2020-09-07 23:28:51,ZSWNUQEYOCHR,3,Y
2023-12-13 23:28:51,ZSWNUQEYOCHR,4,Y
2019-05-14 23:28:51,ZSWNUQEYOCHR,5,X
2022-09-30 23:28:51,ZSWNUQEYOCHR,1,Y
2020-02-26 23:28:51,ZSWNUQEYOCHR,1,Y
2022-01-11 23:28:51,ZSWNUQEYOCHR,2,Y
2018-12-06 23:28:51,ZSWNUQEYOCHR,2,X
2017-09-10 23:28:51,ZSWNUQEYOCHR,5,X
2018-10-12 23:28:51,ZSWNUQEYOCHR,2,Y
2017-05-15 23:28:51,ZSWNUQEYOCHR,4,Y
2022-08-25 23:28:51,ZSWNUQEYOCHR,2,X
2018-01-22 23:28:51,ZSWNUQEYOCHR,3,Y
2024-05-31 23:28:51,ZSWNUQEYOCHR,0,X
2021-04-30 23:28:51,ZSWNUQEYOCHR,3,Y
2023-02-27 23:28:51,ZSWNUQEYOCHR,0,Y
2016-12-12 23:28:51,ZSWNUQEYOCHR,2,X
2018-07-09 23:28:51,ZSWNUQEYOCHR,2,X
2018-03-01 23:28:51,ZSWNUQEYOCHR,5,Y
2016-10-05 23:28:51,ZSWNUQEYOCHR,0,Y
2016-10-27 23:28:51,ZSWNUQEYOCHR,5,X
2019-05-16 23:28:51,ZSWNUQEYOCHR,5,Y
2015-02-02 23:28:51,ZSWNUQEYOCHR,0,Y
2019-09-30 23:28:51,ZSWNUQEYOCHR,3,X
2022-09-21 23:28:51,ZSWNUQEYOCHR,0,X
2024-04-28 23:28:51,ZSWNUQEYOCHR,2,Y
2024-03-19 23:28:51,ZSWNUQEYOCHR,1,X
2018-06-01 23:28:51,ZSWNUQEYOCHR,2,X
2021-05-05 23:28:51,ZSWNUQEYOCHR,5,X
2023-02-26 23:28:51,ZSWNUQEYOCHR,3,Y
2016-10-28 23:28:51,ZSWNUQEYOCHR,0,Y
2016-07-29 23:28:51,ZSWNUQEYOCHR,3,X
2023-11-25 23:28:51,ZSWNUQEYOCHR,4,Y
2018-11-24 23:28:51,ZSWNUQEYOCHR,1,Y
2018-05-29 23:28:51,ZSWNUQEYOCHR,3,Y
2017-07-14 23:28:51,ZSWNUQEYOCHR,4,Y
2016-07-29 23:28:51,ZSWNUQEYOCHR,5,Y
2019-12-02 23:28:51,ZSWNUQEYOCHR,3,Y
2022-08-01 23:28:51,ZSWNUQEYOCHR,0,X
2022-08-10 23:28:51,ZSWNUQEYOCHR,4,X
2016-11-12 23:28:51,ZSWNUQEYOCHR,5,X
2023-07-28 23:28:51,ZSWNUQEYOCHR,2,Y
2018-09-04 23:28:51,ZSWNUQEYOCHR,3,Y
2021-11-09 23:28:51,ZSWNUQEYOCHR,3,X
2019-04-17 23:28:51,ZSWNUQEYOCHR,0,X
2016-02-14 23:28:51,ZSWNUQEYOCHR,3,Y
2021-09-03 23:28:51,ZSWNUQEYOCHR,1,X
2023-07-10 23:28:51,ZSWNUQEYOCHR,0,Y
2017-02-23 23:28:51,ZSWNUQEYOCHR,4,X
2022-08-26 23:28:51,ZSWNUQEYOCHR,5,Y
2015-03-04 23:28:51,ZSWNUQEYOCHR,4,Y
2015-06-07 23:28:51,ZSWNUQEYOCHR,4,Y
2021-12-02 23:28:51,ZSWNUQEYOCHR,4,X
2024-11-08 23:28:51,ZSWNUQEYOCHR,4,Y
2016-03-15 23:28:51,ZSWNUQEYOCHR,3,Y
2024-03-19 23:28:51,ZSWNUQEYOCHR,0,X
2017-10-22 23:28:51,ZSWNUQEYOCHR,3,X
2023-10-11 23:28:51,ZSWNUQEYOCHR,2,Y
2023-03-01 23:28:51,9RA3KVRXTVL8,4,X
2019-12-09 23:28:51,9RA3KVRXTVL8,5,X
2024-11-01 23:28:51,9RA3KVRXTVL8,4,X
2019-05-31 23:28:51,9RA3KVRXTVL8,3,Y
2022-12-20 23:28:51,9RA3KVRXTVL8,4,Y
2018-03-18 23:28:51,9RA3KVRXTVL8,2,X
2023-04-12 23:28:51,9RA3KVRXTVL8,1,X
2024-11-11 23:28:51,9RA3KVRXTVL8,3,X
2016-01-01 23:28:51,9RA3KVRXTVL8,4,Y
2019-07-27 23:28:51,9RA3KVRXTVL8,1,Y
2020-03-01 23:28:51,9RA3KVRXTVL8,2,Y
2021-09-07 23:28:51,9RA3KVRXTVL8,3,Y
2024-10-01 23:28:51,9RA3KVRXTVL8,5,X
2016-05-05 23:28:51,9RA3KVRXTVL8,2,Y
2023-11-03 23:28:51,9RA3KVRXTVL8,4,Y
2023-08-11 23:28:51,9RA3KVRXTVL8,5,Y
2020-04-17 23:28:51,9RA3KVRXTVL8,1,Y
2024-03-03 23:28:51,9RA3KVRXTVL8,5,Y
2019-09-27 23:28:51,9RA3KVRXTVL8,2,Y
2015-07-26 23:28:51,9RA3KVRXTVL8,4,X
2024-11-05 23:28:51,9RA3KVRXTVL8,5,X
2020-01-29 23:28:51,9RA3KVRXTVL8,4,Y
2015-07-28 23:28:51,9RA3KVRXTVL8,4,X
2016-09-04 23:28:51,9RA3KVRXTVL8,3,X
2017-12-21 23:28:51,9RA3KVRXTVL8,3,Y
2016-10-20 23:28:51,9RA3KVRXTVL8,5,X
2021-10-30 23:28:51,9RA3KVRXTVL8,5,X
2016-02-11 23:28:51,9RA3KVRXTVL8,1,X
2019-12-21 23:28:51,9RA3KVRXTVL8,5,Y
2018-09-14 23:28:51,9RA3KVRXTVL8,5,Y
2023-08-24 23:28:51,9RA3KVRXTVL8,4,Y
2021-11-04 23:28:51,9RA3KVRXTVL8,0,Y
2017-11-17 23:28:51,9RA3KVRXTVL8,1,X
2019-07-15 23:28:51,9RA3KVRXTVL8,4,X
2024-03-31 23:28:51,9RA3KVRXTVL8,2,X
2023-03-26 23:28:51,9RA3KVRXTVL8,4,X
2020-09-13 23:28:51,9RA3KVRXTVL8,3,X
2017-05-05 23:28:51,9RA3KVRXTVL8,5,Y
2023-09-17 23:28:51,9RA3KVRXTVL8,2,Y
2022-07-07 23:28:51,9RA3KVRXTVL8,0,X
2018-04-05 23:28:51,9RA3KVRXTVL8,1,Y
2021-02-17 23:28:51,9RA3KVRXTVL8,2,X
2021-07-09 23:28:51,9RA3KVRXTVL8,4,Y
2015-10-11 23:28:51,9RA3KVRXTVL8,5,X
2019-02-07 23:28:51,9RA3KVRXTVL8,4,X
2024-12-22 23:28:51,9RA3KVRXTVL8,2,Y
2021-01-28 23:28:51,9RA3KVRXTVL8,0,X
2016-05-21 23:28:51,9RA3KVRXTVL8,4,X
2024-08-16 23:28:51,9RA3KVRXTVL8,4,X
2016-02-15 23:28:51,PQ1NUN7HGKX7,0,X
2020-05-21 23:28:51,PQ1NUN7HGKX7,4,X
2018-07-11 23:28:51,PQ1NUN7HGKX7,1,Y
2017-05-31 23:28:51,PQ1NUN7HGKX7,3,Y
2021-09-18 23:28:51,PQ1NUN7HGKX7,0,Y
2020-01-12 23:28:51,PQ1NUN7HGKX7,0,X
2019-11-06 23:28:51,PQ1NUN7HGKX7,1,X
2024-11-19 23:28:51,PQ1NUN7HGKX7,4,Y
2017-11-10 23:28:51,PQ1NUN7HGKX7,2,X
2015-11-28 23:28:51,PQ1NUN7HGKX7,2,Y
2021-11-14 23:28:51,PQ1NUN7HGKX7,0,Y
2016-07-31 23:28:51,PQ1NUN7HGKX7,1,Y
2022-07-06 23:28:51,PQ1NUN7HGKX7,1,Y
2019-04-05 23:28:51,PQ1NUN7HGKX7,5,Y
2015-06-26 23:28:51,PQ1NUN7HGKX7,3,Y
2019-01-27 23:28:51,PQ1NUN7HGKX7,2,Y
2023-09-10 23:28:51,PQ1NUN7HGKX7,5,Y
2023-11-01 23:28:51,PQ1NUN7HGKX7,2,X
2023-10-27 23:28:51,PQ1NUN7HGKX7,5,Y
2024-05-03 23:28:51,PQ1NUN7HGKX7,5,Y
2015-11-24 23:28:51,PQ1NUN7HGKX7,2,X
2022-03-22 23:28:51,PQ1NUN7HGKX7,0,Y
2020-03-21 23:28:51,PQ1NUN7HGKX7,0,Y
2016-06-28 23:28:51,PQ1NUN7HGKX7,1,Y
2024-05-18 23:28:51,PQ1NUN7HGKX7,0,Y
2015-06-12 23:28:51,PQ1NUN7HGKX7,1,Y
2018-02-26 23:28:51,PQ1NUN7HGKX7,0,X
2020-12-10 23:28:51,PQ1NUN7HGKX7,2,Y
2019-08-10 23:28:51,PQ1NUN7HGKX7,1,Y
2024-11-26 23:28:51,PQ1NUN7HGKX7,1,Y
2016-06-05 23:28:51,PQ1NUN7HGKX7,0,Y
2017-10-15 23:28:51,PQ1NUN7HGKX7,3,X
2015-04-22 23:28:51,LF839WI059TH,2,Y
2018-09-25 23:28:51,LF839WI059TH,5,Y
2017-06-23 23:28:51,LF839WI059TH,4,X
2022-07-02 23:28:51,LF839WI059TH,5,Y
2021-03-02 23:28:51,LF839WI059TH,3,X
2022-01-02 23:28:51,LF839WI059TH,3,Y
2015-06-18 23:28:51,LF839WI059TH,2,Y
2024-12-05 23:28:51,LF839WI059TH,1,X
2018-11-20 23:28:51,LF839WI059TH,0,Y
2024-06-01 23:28:51,LF839WI059TH,3,Y
2020-12-17 23:28:51,LF839WI059TH,2,X
2015-12-01 23:28:51,LF839WI059TH,2,X
2023-10-25 23:28:51,LF839WI059TH,1,Y
2016-06-05 23:28:51,LF839WI059TH,2,X
2020-03-28 23:28:51,LF839WI059TH,0,Y
2017-12-24 23:28:51,LF839WI059TH,5,Y
2021-03-18 23:28:51,LF839WI059TH,2,X
2022-11-24 23:28:51,LF839WI059TH,0,X
2015-10-10 23:28:51,LF839WI059TH,1,X
2021-01-18 23:28:51,LF839WI059TH,2,Y
2018-08-29 23:28:51,LF839WI059TH,5,Y
2019-01-15 23:28:51,LF839WI059TH,2,Y
2017-10-29 23:28:51,LF839WI059TH,5,Y
2020-01-20 23:28:51,LF839WI059TH,0,X
2017-08-23 23:28:51,LF839WI059TH,1,Y
2020-10-26 23:28:51,LF839WI059TH,2,Y
2017-02-22 23:28:51,LF839WI059TH,1,X
2017-10-10 23:28:51,LF839WI059TH,4,Y
2022-03-30 23:28:51,LF839WI059TH,3,Y
2022-07-14 23:28:51,LF839WI059TH,4,Y
2022-06-27 23:28:51,LF839WI059TH,3,Y
2018-01-09 23:28:51,LF839WI059TH,2,Y
2017-03-15 23:28:51,LF839WI059TH,0,Y
2015-10-16 23:28:51,LF839WI059TH,4,X
2024-04-09 23:28:51,LF839WI059TH,5,Y
2019-05-10 23:28:51,LF839WI059TH,2,X
2018-06-30 23:28:51,LF839WI059TH,4,Y
2020-09-08 23:28:51,LF839WI059TH,5,X
2020-03-28 23:28:51,LF839WI059TH,1,Y
2021-01-17 23:28:51,LF839WI059TH,5,Y
2016-05-20 23:28:51,LF839WI059TH,3,X
2020-07-17 23:28:51,LF839WI059TH,4,Y
2018-10-03 23:28:51,LF839WI059TH,3,Y
2020-03-29 23:28:51,LF839WI059TH,0,Y
2023-12-01 23:28:51,LF839WI059TH,5,Y
2016-10-21 23:28:51,LF839WI059TH,3,X
2021-01-29 23:28:51,LF839WI059TH,2,X
2018-10-10 23:28:51,LF839WI059TH,5,Y
2019-02-18 23:28:51,LF839WI059TH,4,Y
2019-08-10 23:28:51,LF839WI059TH,3,Y
2019-01-03 23:28:51,LF839WI059TH,1,X
2019-06-26 23:28:51,LF839WI059TH,3,X
2017-08-26 23:28:51,LF839WI059TH,1,Y
2022-01-11 23:28:51,LF839WI059TH,5,Y
2015-08-09 23:28:51,LF839WI059TH,0,X
2019-01-01 23:28:51,LF839WI059TH,3,Y
2023-11-15 23:28:51,LF839WI059TH,0,Y
2016-05-24 23:28:51,LF839WI059TH,0,Y
2016-09-04 23:28:51,LF839WI059TH,4,X
2017-09-18 23:28:51,LF839WI059TH,0,Y
2020-10-17 23:28:51,LF839WI059TH,1,Y
2021-02-25 23:28:51,LF839WI059TH,2,Y
2016-12-26 23:28:51,LF839WI059TH,2,Y
2016-06-04 23:28:51,LF839WI059TH,2,X
2019-02-02 23:28:51,LF839WI059TH,1,Y
2017-06-28 23:28:51,LF839WI059TH,0,X
2024-04-18 23:28:51,LF839WI059TH,1,Y
2015-02-21 23:28:51,LF839WI059TH,1,Y
2020-02-07 23:28:51,LF839WI059TH,2,X
2024-02-16 23:28:51,LF839WI059TH,5,X
2022-09-03 23:28:51,LF839WI059TH,0,X
2020-06-26 23:28:51,LF839WI059TH,1,X
2020-04-19 23:28:51,NVH0D651WH34,2,Y
2023-10-07 23:28:51,NVH0D651WH34,5,X
2018-08-07 23:28:51,NVH0D651WH34,5,Y
2018-12-02 23:28:51,NVH0D651WH34,0,X
